384,Mixed,Neutral,0,0,Library,Library rules were enforced fairly. / Muli ang printing usahay.
385,Mixed,Negative,1,1,Library,Aircon and seating were not enough during peak days. / Kulang ang copies sa required books.
386,Mixed,Negative,1,1,Finance/Scholarships,Queueing for payments took too long. / Naay discrepancies sa billing usahay.
387,Mixed,Neutral,0,0,EDP,Response times varied depending on the season. / Generally consistent ang performance sa EDP.
388,Mixed,Neutral,0,0,Finance/Scholarships,Scholarship slots were limited but clear. / Kulang ang slots sa scholarships pero klaro ang rules.
389,Mixed,Positive,2,2,Faculty,Mentors encouraged research and internships. / Gisuportahan ang research ug internships.
390,Mixed,Negative,1,1,Finance/Scholarships,Billing statements had occasional discrepancies. / Stiff kaayo ang deadlines.
391,Mixed,Negative,1,1,Administration,Some offices were understaffed during peak periods. / Hinay ang papel ug daghang follow-up.
392,Mixed,Neutral,0,0,Laboratories,Supplies were enough for most experiments. / Sapat ang supplies para sa kadaghanan.
393,Mixed,Negative,1,1,Registrar,Queueing system needs improvementment. / Ang queuing system kinahanglan pa og improvement.
394,Mixed,Negative,1,1,Laboratories,Broken apparatus took time to replace. / Daghang sections mag-share sa usa ka equipment.
395,Mixed,Positive,2,2,Administration,Admin staff were responsive during deadlines. / Klaro ang pag-announce sa mga polisiya.
396,Mixed,Neutral,0,0,Administration,Queues varied depending on the time of day. / Kumpleto ang forms pero daghan pirma.
397,Mixed,Negative,1,1,Library,Catalog search was sometimes down. / Usahay down ang catalog search.
398,Mixed,Positive,2,2,Library,"E-resources were accessible off-campus. / Hilum ug tabian ang librarians, sayon magtuon."
399,Mixed,Positive,2,2,Guidance/Counseling,Clear referral process for specialized support. / Empathetic ang counselors ug by appointment.
400,Mixed,Positive,2,2,Guidance/Counseling,Workshops on stress management helped a lot. / Nakatabang ang stress management workshops.
401,Mixed,Neutral,0,0,Guidance/Counseling,Scheduling required advance planning. / Okay ra ang group sessions para basics.
402,Mixed,Positive,2,2,EDP,EDP staff processed requests quickly and accurately. / Paspas ug sakto ang proseso sa EDP staff.
403,Mixed,Negative,1,1,EDP,EDP lines were too long during enrollment. / System errors sa EDP nakapahinay sa proseso.
404,Mixed,Negative,1,1,Finance/Scholarships,Deadlines were strict with little leeway. / Stiff kaayo ang deadlines.
405,Mixed,Neutral,0,0,Library,Library rules were enforced fairly. / Basic pero magamit ang resources.
406,Mixed,Positive,2,2,Administration,Admin staff were responsive during deadlines. / Klaro ang pag-announce sa mga polisiya.
407,Mixed,Positive,2,2,Finance/Scholarships,Discounts were communicated early. / Suportado ug patas ang scholarship office.
408,Mixed,Positive,2,2,Guidance/Counseling,Workshops on stress management helped a lot. / Nakatabang ang stress management workshops.
409,Mixed,Positive,2,2,EDP,System updates were timely and reduced errors. / Paspas ug sakto ang proseso sa EDP staff.
410,Mixed,Negative,1,1,Finance/Scholarships,Billing statements had occasional discrepancies. / Taas ang linya sa payments.
411,Mixed,Positive,2,2,EDP,EDP services were reliable throughout my stay. / Tukma ang updates sa system ug nakapaminus ug errors.
412,Mixed,Neutral,0,0,Administration,"Most forms were available but required signatures across offices. / Okay ra ang proseso, dili paspas, dili pud hinay kaayo."
413,Mixed,Negative,1,1,Library,Catalog search was sometimes down. / Kulang ang lingkuranan ug aircon sa peak days.
414,Mixed,Positive,2,2,SAO,Quick processing of student org requirements. / Paspas ang proseso sa requirements sa orgs.
415,Mixed,Neutral,0,0,EDP,Services were standard for a school this size. / Standard ra ang serbisyo para sa ingani nga school.
416,Mixed,Negative,1,1,Administration,Announcements came late and caused confusion. / Kulang ang staff during peak period.
417,Mixed,Positive,2,2,Registrar,Staff guided me through clearance with patience. / Mas paspas kaysa gipaabot ang transcript request.
418,Mixed,Positive,2,2,Faculty,Professors were approachable and industry-experienced. / Gisuportahan ang research ug internships.
419,Mixed,Negative,1,1,Finance/Scholarships,Billing statements had occasional discrepancies. / Naay discrepancies sa billing usahay.
420,Mixed,Neutral,0,0,Registrar,Processing time varied by month. / Standard ang requirements.
421,Mixed,Positive,2,2,Faculty,Professors were approachable and industry-experienced. / Gisuportahan ang research ug internships.
422,Mixed,Neutral,0,0,Library,"Printing services worked, with occasional delays. / Sakto ug patas ang pag-implementar sa rules."
423,Mixed,Positive,2,2,SAO,SAO organized student events well. / Maayo ang pag-organize sa SAO sa events.
424,Mixed,Positive,2,2,Library,Extended hours during finals were a big help. / Nindot ang extended hours during finals.
425,Mixed,Neutral,0,0,SAO,SAO communication was average. / Average ra ang communication sa SAO.
426,Mixed,Neutral,0,0,SAO,SAO communication was average. / Diretso ra ang interaction.
427,Mixed,Positive,2,2,Laboratories,Labs had updated equipment for core courses. / Approachable ang lab sup.
428,Mixed,Negative,1,1,Faculty,Office hours were hard to catch. / Lisod makit-an ang office hours.
429,Mixed,Negative,1,1,SAO,Limited guidance for new organizations. / Usahay sirado ang SAO bisan naa sa schedule.
430,Mixed,Neutral,0,0,EDP,Response times varied depending on the season. / Nagkalahi ang response time depende sa season.
431,Mixed,Negative,1,1,Guidance/Counseling,Slots filled up fast during exam weeks. / Sayun ma-miss ang follow-up emails.
432,Mixed,Neutral,0,0,Library,Resources were basic but useful. / Muli ang printing usahay.
433,Mixed,Positive,2,2,Library,"Extended hours during finals were a big help. / Hilum ug tabian ang librarians, sayon magtuon."
434,Mixed,Negative,1,1,Laboratories,Broken apparatus took time to replace. / Usahay dili consistent ang aircon sa labs.
435,Mixed,Negative,1,1,Library,Catalog search was sometimes down. / Usahay down ang catalog search.
436,Mixed,Positive,2,2,Guidance/Counseling,Clear referral process for specialized support. / Empathetic ang counselors ug by appointment.
437,Mixed,Negative,1,1,Library,Aircon and seating were not enough during peak days. / Usahay down ang catalog search.
438,Mixed,Negative,1,1,SAO,SAO office was sometimes closed during posted hours. / Kulang ug guidance para sa bag-ong orgs.
439,Mixed,Negative,1,1,Laboratories,Aircon was inconsistent in certain labs. / Daghang sections mag-share sa usa ka equipment.
440,Mixed,Neutral,0,0,EDP,Response times varied depending on the season. / Standard ra ang serbisyo para sa ingani nga school.
441,Mixed,Negative,1,1,Faculty,Office hours were hard to catch. / Naay uban magbasa ra sa slides.
442,Mixed,Negative,1,1,Laboratories,Some equipment was shared among too many sections. / Usahay dili consistent ang aircon sa labs.
443,Mixed,Neutral,0,0,Library,Library rules were enforced fairly. / Muli ang printing usahay.
444,Mixed,Negative,1,1,Registrar,Inconsistent requirements depending on who you ask. / Ang queuing system kinahanglan pa og improvement.
445,Mixed,Positive,2,2,SAO,SAO organized student events well. / Paspas ang proseso sa requirements sa orgs.
446,Mixed,Positive,2,2,Administration,Admin staff were responsive during deadlines. / Responsive ang admin labi na duol na ang deadlines.
447,Mixed,Positive,2,2,EDP,EDP staff processed requests quickly and accurately. / Kasagaran reliable ang serbisyo sa EDP.
448,Mixed,Positive,2,2,Faculty,Professors were approachable and industry-experienced. / Gisuportahan ang research ug internships.
449,Mixed,Neutral,0,0,Finance/Scholarships,Scholarship slots were limited but clear. / Ma-process ra ang refunds bisag hinay.
450,Mixed,Neutral,0,0,Clinic,Location was convenient within campus. / Mubo pero igo ra ang check-up.
451,Mixed,Negative,1,1,EDP,EDP lines were too long during enrollment. / Usahay walay staff para sa urgent nga ayuhon.
452,Mixed,Positive,2,2,Administration,Admin staff were responsive during deadlines. / Mas paspas na ang processing kaysa sauna.
453,Mixed,Positive,2,2,Library,E-resources were accessible off-campus. / Nindot ang extended hours during finals.
454,Mixed,Negative,1,1,EDP,Staff were sometimes unavailable for urgent fixes. / Usahay walay staff para sa urgent nga ayuhon.
455,Mixed,Negative,1,1,Finance/Scholarships,Queueing for payments took too long. / Naay discrepancies sa billing usahay.
456,Mixed,Negative,1,1,Clinic,Small space made it crowded at times. / Limitado ang oras sa operasyon sa clinic.
457,Mixed,Negative,1,1,Administration,Paperwork was slow and required multiple follow-ups. / Hinay ang papel ug daghang follow-up.
458,Mixed,Positive,2,2,Laboratories,Labs had updated equipment for core courses. / Musunod sa safety protocols.
459,Mixed,Neutral,0,0,Faculty,Availability depended on faculty load. / Nagkalahi ang quality pero kasagaran competent.
460,Mixed,Neutral,0,0,Faculty,Instructions were clear when rubrics were provided. / Nagkalahi ang quality pero kasagaran competent.
461,Mixed,Neutral,0,0,Clinic,Clinic service was adequate for basic needs. / Convenient ang location sulod sa campus.
462,Mixed,Negative,1,1,Laboratories,Aircon was inconsistent in certain labs. / Daghang sections mag-share sa usa ka equipment.
463,Mixed,Negative,1,1,Clinic,Small space made it crowded at times. / Walay ubang tambal available.
464,Mixed,Positive,2,2,Finance/Scholarships,Tuition was affordable and payment plans helped. / Barato ang tuition ug naa'y payment plans.
465,Mixed,Negative,1,1,Laboratories,Aircon was inconsistent in certain labs. / Dugay mapulihan ang naguba nga apparatus.
466,Mixed,Neutral,0,0,Guidance/Counseling,Group sessions were fine for basics. / Kinahanglan daan ang schedule.
467,Mixed,Negative,1,1,SAO,Limited guidance for new organizations. / Hinay ang pagproseso sa permits sa events.
468,Mixed,Negative,1,1,SAO,Limited guidance for new organizations. / Hinay ang pagproseso sa permits sa events.
469,Mixed,Neutral,0,0,SAO,SAO communication was average. / Diretso ra ang interaction.
470,Mixed,Positive,2,2,Laboratories,lab sup were approachable and knowledgeable. / Musunod sa safety protocols.
471,Mixed,Negative,1,1,Registrar,Inconsistent requirements depending on who you ask. / Lahi-lahi ug tubag depende kinsa imong pangutan-on.
472,Mixed,Positive,2,2,Finance/Scholarships,Discounts were communicated early. / Barato ang tuition ug naa'y payment plans.
473,Mixed,Neutral,0,0,Registrar,Processing time varied by month. / Mubo ra kaayo ang email replies.
474,Mixed,Negative,1,1,Guidance/Counseling,Slots filled up fast during exam weeks. / Sayun ma-miss ang follow-up emails.
475,Mixed,Positive,2,2,Faculty,Feedback on outputs was timely and constructive. / Approachable ug naay industry experience ang mga prof.
476,Mixed,Neutral,0,0,Registrar,Email replies were concise but short. / Mubo ra kaayo ang email replies.
477,Mixed,Neutral,0,0,Clinic,Clinic service was adequate for basic needs. / Sakto ra ang serbisyo sa clinic para basics.
478,Mixed,Negative,1,1,EDP,System errors from EDP caused delays. / Taas ang linya sa EDP during enrollment.
479,Mixed,Negative,1,1,Guidance/Counseling,Follow-up emails were easy to miss. / Mubo ra ang session usahay.
480,Mixed,Positive,2,2,Faculty,Feedback on outputs was timely and constructive. / Dali ug klaro ang feedback sa outputs.
481,Mixed,Neutral,0,0,Administration,Queues varied depending on the time of day. / Kumpleto ang forms pero daghan pirma.
482,Mixed,Neutral,0,0,Faculty,"Teaching quality varied, but most were competent. / Mas klaro kung naay rubrics."
483,Mixed,Negative,1,1,SAO,SAO office was sometimes closed during posted hours. / Hinay ang pagproseso sa permits sa events.
484,Mixed,Positive,2,2,Clinic,Clinic was clean and well-stocked. / Limpyo ug kompleto ang gamit sa clinic.
485,Mixed,Positive,2,2,Registrar,"Clear checklist reduced back-and-forth. / Klaro ang checklist, less balik-balik."
486,Mixed,Positive,2,2,Finance/Scholarships,Tuition was affordable and payment plans helped. / Suportado ug patas ang scholarship office.
487,Mixed,Negative,1,1,SAO,Slow processing of event permits. / Usahay sirado ang SAO bisan naa sa schedule.
488,Mixed,Neutral,0,0,Faculty,Instructions were clear when rubrics were provided. / Mas klaro kung naay rubrics.
489,Mixed,Neutral,0,0,EDP,Services were standard for a school this size. / Nagkalahi ang response time depende sa season.
490,Mixed,Negative,1,1,EDP,Staff were sometimes unavailable for urgent fixes. / Taas ang linya sa EDP during enrollment.
491,Mixed,Neutral,0,0,SAO,Interactions were straightforward. / Average ra ang communication sa SAO.
492,Mixed,Neutral,0,0,SAO,Interactions were straightforward. / Average ra ang communication sa SAO.
493,Mixed,Positive,2,2,Guidance/Counseling,Clear referral process for specialized support. / Klaro ang referral process.
494,Mixed,Negative,1,1,Finance/Scholarships,Queueing for payments took too long. / Taas ang linya sa payments.
495,Mixed,Positive,2,2,Laboratories,Labs had updated equipment for core courses. / Approachable ang lab sup.
496,Mixed,Negative,1,1,Registrar,Document release took longer than the posted timeline. / Molapas sa timeline ang release sa documents.
497,Mixed,Positive,2,2,SAO,Helpful and approachable SAO staff. / Paspas ang proseso sa requirements sa orgs.
498,Mixed,Neutral,0,0,EDP,Response times varied depending on the season. / Nagkalahi ang response time depende sa season.
499,Mixed,Negative,1,1,Administration,Some offices were understaffed during peak periods. / Ulahi muabot ang announcements usahay.
500,Mixed,Positive,2,2,Guidance/Counseling,Workshops on stress management helped a lot. / Klaro ang referral process.
501,Mixed,Negative,1,1,Faculty,Inconsistent grading rubrics across sections. / Lisod makit-an ang office hours.
502,Mixed,Positive,2,2,Clinic,Clinic was clean and well-stocked. / Limpyo ug kompleto ang gamit sa clinic.
503,Mixed,Positive,2,2,Laboratories,Labs had updated equipment for core courses. / Updated ang equipment para sa core courses.
504,Mixed,Negative,1,1,Registrar,Inconsistent requirements depending on who you ask. / Ang queuing system kinahanglan pa og improvement.
505,Mixed,Positive,2,2,Clinic,Clinic staff were caring and professional. / Limpyo ug kompleto ang gamit sa clinic.
506,Mixed,Negative,1,1,Finance/Scholarships,Deadlines were strict with little leeway. / Stiff kaayo ang deadlines.
507,Mixed,Negative,1,1,Faculty,Inconsistent grading rubrics across sections. / Lisod makit-an ang office hours.
508,Mixed,Negative,1,1,EDP,EDP lines were too long during enrollment. / System errors sa EDP nakapahinay sa proseso.
509,Mixed,Negative,1,1,Clinic,Small space made it crowded at times. / Limitado ang oras sa operasyon sa clinic.
510,Mixed,Positive,2,2,Library,"Quiet spaces and helpful librarians made studying easy. / Hilum ug tabian ang librarians, sayon magtuon."
511,Mixed,Positive,2,2,SAO,Quick processing of student org requirements. / Maayo ang pag-organize sa SAO sa events.
512,Mixed,Neutral,0,0,Administration,"Processes were standard; not fast, not too slow. / Okay ra ang proseso, dili paspas, dili pud hinay kaayo."
513,Mixed,Positive,2,2,Clinic,Quick response to minor health concerns. / Maayo ug professional ang clinic staff.
514,Mixed,Neutral,0,0,SAO,SAO communication was average. / Nagkalahi ang oras sa approval.
515,Mixed,Negative,1,1,Library,Limited copies of required books. / Kulang ang lingkuranan ug aircon sa peak days.
516,Mixed,Neutral,0,0,Faculty,Instructions were clear when rubrics were provided. / Nagkalahi ang quality pero kasagaran competent.
517,Mixed,Neutral,0,0,Faculty,Instructions were clear when rubrics were provided. / Depende sa load ang availability.
518,Mixed,Negative,1,1,Laboratories,Aircon was inconsistent in certain labs. / Usahay dili consistent ang aircon sa labs.
519,Mixed,Neutral,0,0,Guidance/Counseling,Group sessions were fine for basics. / Okay ra ang group sessions para basics.
520,Mixed,Negative,1,1,EDP,Staff were sometimes unavailable for urgent fixes. / Usahay walay staff para sa urgent nga ayuhon.
521,Mixed,Positive,2,2,Laboratories,lab sup were approachable and knowledgeable. / Updated ang equipment para sa core courses.
522,Mixed,Negative,1,1,EDP,EDP lines were too long during enrollment. / Usahay walay staff para sa urgent nga ayuhon.
523,Mixed,Negative,1,1,Clinic,Limited operating hours for the clinic. / Walay ubang tambal available.
524,Mixed,Positive,2,2,EDP,EDP services were reliable throughout my stay. / Tukma ang updates sa system ug nakapaminus ug errors.
525,Mixed,Neutral,0,0,Registrar,Email replies were concise but short. / Standard ang requirements.
526,Mixed,Positive,2,2,Administration,Policy updates were communicated clearly. / Mas paspas na ang processing kaysa sauna.
527,Mixed,Positive,2,2,Finance/Scholarships,Scholarship office was supportive and fair. / Sayu gi-announce ang discounts.
528,Mixed,Negative,1,1,Administration,Announcements came late and caused confusion. / Kulang ang staff during peak period.
529,Mixed,Positive,2,2,Laboratories,Labs had updated equipment for core courses. / Updated ang equipment para sa core courses.
530,Mixed,Negative,1,1,Laboratories,Aircon was inconsistent in certain labs. / Usahay dili consistent ang aircon sa labs.
531,Mixed,Positive,2,2,EDP,EDP staff processed requests quickly and accurately. / Tukma ang updates sa system ug nakapaminus ug errors.
532,Mixed,Negative,1,1,Registrar,Inconsistent requirements depending on who you ask. / Lahi-lahi ug tubag depende kinsa imong pangutan-on.
533,Mixed,Positive,2,2,Guidance/Counseling,Workshops on stress management helped a lot. / Klaro ang referral process.
534,Mixed,Negative,1,1,SAO,Limited guidance for new organizations. / Hinay ang pagproseso sa permits sa events.
535,Mixed,Neutral,0,0,Faculty,Availability depended on faculty load. / Nagkalahi ang quality pero kasagaran competent.
536,Mixed,Negative,1,1,Registrar,Document release took longer than the posted timeline. / Ang queuing system kinahanglan pa og improvement.
537,Mixed,Positive,2,2,Registrar,Transcript requests were processed faster than expected. / Mapasensya ang staff sa clearance process.
538,Bisaya,Negative,1,1,SAO,Kulang ug guidance para sa bag-ong orgs. 
539,Bisaya,Positive,2,2,Administration,Mas paspas na ang processing kaysa sauna. 
540,Bisaya,Negative,1,1,Library,Kulang ang copies sa required books. 
541,Bisaya,Neutral,0,0,SAO,Diretso ra ang interaction. 
542,Bisaya,Positive,2,2,Laboratories,Approachable ang lab sup. 
543,Bisaya,Positive,2,2,Finance/Scholarships,Barato ang tuition ug naa'y payment plans. 
544,Bisaya,Negative,1,1,Laboratories,Usahay dili consistent ang aircon sa labs. 
545,Bisaya,Negative,1,1,Finance/Scholarships,Naay discrepancies sa billing usahay. 
546,Bisaya,Neutral,0,0,Guidance/Counseling,Okay ra ang group sessions para basics. 
547,Bisaya,Positive,2,2,Laboratories,Musunod sa safety protocols. 
548,Bisaya,Neutral,0,0,Administration,Kumpleto ang forms pero daghan pirma. 
549,Bisaya,Neutral,0,0,Clinic,Mubo pero igo ra ang check-up. 
550,Bisaya,Positive,2,2,Finance/Scholarships,Suportado ug patas ang scholarship office. 
551,Bisaya,Positive,2,2,Clinic,Limpyo ug kompleto ang gamit sa clinic. 
552,Bisaya,Negative,1,1,Registrar,Lahi-lahi ug tubag depende kinsa imong pangutan-on.
553,Bisaya,Neutral,0,0,Library,Muli ang printing usahay.
554,Bisaya,Negative,1,1,Guidance/Counseling,Mubo ra ang session usahay. 
555,Bisaya,Positive,2,2,Guidance/Counseling,Empathetic ang counselors ug by appointment.
556,Bisaya,Negative,1,1,Registrar,Lahi-lahi ug tubag depende kinsa imong pangutan-on. 
557,Bisaya,Neutral,0,0,SAO,Nagkalahi ang oras sa approval. 
558,Bisaya,Positive,2,2,Finance/Scholarships,Sayu gi-announce ang discounts. 
559,Bisaya,Positive,2,2,Guidance/Counseling,Nakatabang ang stress management workshops. 
560,Bisaya,Negative,1,1,Administration,Ulahi muabot ang announcements usahay. 
561,Bisaya,Negative,1,1,Guidance/Counseling,Mubo ra ang session usahay.
562,Bisaya,Neutral,0,0,Laboratories,Sakto ra ang oras sa lab para basics. 
563,Bisaya,Negative,1,1,Laboratories,Usahay dili consistent ang aircon sa labs. 
564,Bisaya,Negative,1,1,Laboratories,Dugay mapulihan ang naguba nga apparatus. 
565,Bisaya,Positive,2,2,Faculty,Gisuportahan ang research ug internships.
566,Bisaya,Positive,2,2,SAO,Maayo ang pag-organize sa SAO sa events.
567,Bisaya,Neutral,0,0,Clinic,Mubo pero igo ra ang check-up. 
568,Bisaya,Neutral,0,0,Administration,Kumpleto ang forms pero daghan pirma. 
569,Bisaya,Positive,2,2,Clinic,Limpyo ug kompleto ang gamit sa clinic. 
570,Bisaya,Negative,1,1,Guidance/Counseling,Mubo ra ang session usahay. 
571,Bisaya,Neutral,0,0,Finance/Scholarships,Ma-process ra ang refunds bisag hinay. 
572,Bisaya,Neutral,0,0,Administration,Kumpleto ang forms pero daghan pirma. 
573,Bisaya,Neutral,0,0,Guidance/Counseling,Naay serbisyo basta mangita ka. 
574,Bisaya,Negative,1,1,EDP,System errors sa EDP nakapahinay sa proseso. 
575,Bisaya,Positive,2,2,EDP,Kasagaran reliable ang serbisyo sa EDP. 
576,Bisaya,Neutral,0,0,SAO,Nagkalahi ang oras sa approval. 
577,Bisaya,Negative,1,1,Clinic,Walay ubang tambal available. 
578,Bisaya,Neutral,0,0,Guidance/Counseling,Okay ra ang group sessions para basics.
579,Bisaya,Negative,1,1,Guidance/Counseling,Sayun ma-miss ang follow-up emails. 
580,Bisaya,Neutral,0,0,Laboratories,Sakto ra ang oras sa lab para basics. 
581,Bisaya,Neutral,0,0,Clinic,Mubo pero igo ra ang check-up. 
582,Bisaya,Negative,1,1,Finance/Scholarships,Stiff kaayo ang deadlines. 
583,Bisaya,Positive,2,2,Finance/Scholarships,Barato ang tuition ug naa'y payment plans. 
584,Bisaya,Negative,1,1,EDP,Usahay walay staff para sa urgent nga ayuhon. 
585,Bisaya,Negative,1,1,Registrar,Lahi-lahi ug tubag depende kinsa imong pangutan-on. 
586,Bisaya,Neutral,0,0,Laboratories,Sakto ra ang oras sa lab para basics.
587,Bisaya,Negative,1,1,Library,Kulang ang copies sa required books.
588,Bisaya,Negative,1,1,Finance/Scholarships,Naay discrepancies sa billing usahay. 
589,Bisaya,Negative,1,1,EDP,Usahay walay staff para sa urgent nga ayuhon. 
590,Bisaya,Negative,1,1,Library,Kulang ang copies sa required books. 
591,Bisaya,Negative,1,1,EDP,Usahay walay staff para sa urgent nga ayuhon. 
592,Bisaya,Negative,1,1,Library,Kulang ang copies sa required books.
593,Bisaya,Neutral,0,0,Guidance/Counseling,Naay serbisyo basta mangita ka. 
594,Bisaya,Positive,2,2,Finance/Scholarships,Sayu gi-announce ang discounts. 
595,Bisaya,Positive,2,2,Registrar,"Klaro ang checklist, less balik-balik. "
596,Bisaya,Negative,1,1,Finance/Scholarships,Taas ang linya sa payments. 
597,Bisaya,Positive,2,2,Finance/Scholarships,Barato ang tuition ug naa'y payment plans. 
598,Bisaya,Neutral,0,0,Laboratories,Sakto ra ang oras sa lab para basics.
599,Bisaya,Neutral,0,0,Clinic,Mubo pero igo ra ang check-up. 
600,Bisaya,Negative,1,1,Finance/Scholarships,Taas ang linya sa payments. 
601,Bisaya,Positive,2,2,Administration,Mas paspas na ang processing kaysa sauna.
602,Bisaya,Negative,1,1,Guidance/Counseling,Mubo ra ang session usahay. 
603,Bisaya,Negative,1,1,SAO,Kulang ug guidance para sa bag-ong orgs. 
604,Bisaya,Negative,1,1,Registrar,Ang queuing system kinahanglan pa og improvement. 
605,Bisaya,Negative,1,1,EDP,Taas ang linya sa EDP during enrollment. 
606,Bisaya,Negative,1,1,Finance/Scholarships,Stiff kaayo ang deadlines. 
607,Bisaya,Negative,1,1,Finance/Scholarships,Stiff kaayo ang deadlines.
608,Bisaya,Negative,1,1,Faculty,Lisod makit-an ang office hours. 
609,Bisaya,Neutral,0,0,Clinic,Mubo pero igo ra ang check-up. 
610,Bisaya,Neutral,0,0,Administration,"Okay ra ang proseso, dili paspas, dili pud hinay kaayo."
611,Bisaya,Negative,1,1,Administration,Kulang ang staff during peak period. 
612,Bisaya,Positive,2,2,Clinic,Maayo ug professional ang clinic staff. 
613,Bisaya,Positive,2,2,Administration,Klaro ang pag-announce sa mga polisiya. 
614,Bisaya,Positive,2,2,Library,Nindot ang extended hours during finals. 
615,Bisaya,Negative,1,1,SAO,Usahay sirado ang SAO bisan naa sa schedule. 
616,Bisaya,Negative,1,1,EDP,Usahay walay staff para sa urgent nga ayuhon. 
617,Bisaya,Neutral,0,0,Registrar,Nagkalahi ang processing time per month. 
618,Bisaya,Positive,2,2,Guidance/Counseling,Klaro ang referral process. 
619,Bisaya,Negative,1,1,Guidance/Counseling,Sayun ma-miss ang follow-up emails.
620,Bisaya,Neutral,0,0,SAO,Diretso ra ang interaction. 
621,Bisaya,Negative,1,1,Registrar,Molapas sa timeline ang release sa documents. 
622,Bisaya,Positive,2,2,Registrar,Mas paspas kaysa gipaabot ang transcript request. 
623,Bisaya,Neutral,0,0,Administration,"Okay ra ang proseso, dili paspas, dili pud hinay kaayo. "
624,Bisaya,Neutral,0,0,Guidance/Counseling,Kinahanglan daan ang schedule.
625,Bisaya,Neutral,0,0,Laboratories,Hugot ang sked pero kaya ra. 
626,Bisaya,Positive,2,2,EDP,Kasagaran reliable ang serbisyo sa EDP. 
627,Bisaya,Positive,2,2,Library,"Hilum ug tabian ang librarians, sayon magtuon. "
628,Bisaya,Neutral,0,0,Library,Sakto ug patas ang pag-implementar sa rules.
629,Bisaya,Negative,1,1,Laboratories,Usahay dili consistent ang aircon sa labs. 
630,Bisaya,Negative,1,1,Faculty,Naay uban magbasa ra sa slides. 
631,Bisaya,Negative,1,1,Laboratories,Daghang sections mag-share sa usa ka equipment. 
632,Bisaya,Negative,1,1,Finance/Scholarships,Stiff kaayo ang deadlines. 
633,Bisaya,Positive,2,2,Finance/Scholarships,Sayu gi-announce ang discounts.
634,Bisaya,Negative,1,1,Laboratories,Dugay mapulihan ang naguba nga apparatus.
635,Bisaya,Negative,1,1,Faculty,Lahi-lahi ang grading rubrics. 
636,Bisaya,Neutral,0,0,Laboratories,Hugot ang sked pero kaya ra. 
637,Bisaya,Neutral,0,0,EDP,Generally consistent ang performance sa EDP. 
638,Bisaya,Positive,2,2,Guidance/Counseling,Empathetic ang counselors ug by appointment.
639,Bisaya,Positive,2,2,Clinic,Limpyo ug kompleto ang gamit sa clinic. 
640,Bisaya,Negative,1,1,EDP,System errors sa EDP nakapahinay sa proseso. 
641,Bisaya,Negative,1,1,EDP,System errors sa EDP nakapahinay sa proseso. 
642,Bisaya,Neutral,0,0,Registrar,Nagkalahi ang processing time per month.
643,Bisaya,Neutral,0,0,EDP,Generally consistent ang performance sa EDP.
644,Bisaya,Neutral,0,0,SAO,Diretso ra ang interaction. 
645,Bisaya,Positive,2,2,Guidance/Counseling,Klaro ang referral process. 
646,Bisaya,Neutral,0,0,Laboratories,Sakto ra ang oras sa lab para basics. 
647,Bisaya,Negative,1,1,Finance/Scholarships,Stiff kaayo ang deadlines. 
648,Bisaya,Negative,1,1,EDP,System errors sa EDP nakapahinay sa proseso.
649,Bisaya,Positive,2,2,Registrar,"Klaro ang checklist, less balik-balik. "
650,Bisaya,Positive,2,2,SAO,Paspas ang proseso sa requirements sa orgs. 
651,Bisaya,Neutral,0,0,EDP,Standard ra ang serbisyo para sa ingani nga school. 
652,Bisaya,Neutral,0,0,Library,Basic pero magamit ang resources.
653,Bisaya,Positive,2,2,Registrar,Mapasensya ang staff sa clearance process. 
654,Bisaya,Neutral,0,0,Administration,Kumpleto ang forms pero daghan pirma.
655,Bisaya,Neutral,0,0,Clinic,Mubo pero igo ra ang check-up. 
656,Bisaya,Neutral,0,0,Registrar,Nagkalahi ang processing time per month. 
657,Bisaya,Negative,1,1,Library,Kulang ang lingkuranan ug aircon sa peak days. 
658,Bisaya,Neutral,0,0,Clinic,Convenient ang location sulod sa campus. 
659,Bisaya,Neutral,0,0,Laboratories,Sakto ra ang oras sa lab para basics.
660,Bisaya,Negative,1,1,Administration,Ulahi muabot ang announcements usahay.
661,Bisaya,Neutral,0,0,Finance/Scholarships,Kulang ang slots sa scholarships pero klaro ang rules. 
662,Bisaya,Positive,2,2,Finance/Scholarships,Barato ang tuition ug naa'y payment plans. 
663,Bisaya,Neutral,0,0,Faculty,Nagkalahi ang quality pero kasagaran competent. 
664,Bisaya,Neutral,0,0,Administration,Depende sa oras ang kahaba sa linya. 
665,Bisaya,Negative,1,1,Library,Kulang ang copies sa required books. 
666,Bisaya,Positive,2,2,Library,"Hilum ug tabian ang librarians, sayon magtuon. "
667,Bisaya,Neutral,0,0,Laboratories,Sakto ra ang oras sa lab para basics. 
668,Bisaya,Positive,2,2,Registrar,Mapasensya ang staff sa clearance process. 
669,Bisaya,Positive,2,2,EDP,Paspas ug sakto ang proseso sa EDP staff.
670,Bisaya,Negative,1,1,EDP,Taas ang linya sa EDP during enrollment. 
671,Bisaya,Neutral,0,0,Laboratories,Sapat ang supplies para sa kadaghanan.
672,Bisaya,Neutral,0,0,Guidance/Counseling,Okay ra ang group sessions para basics. 
673,Bisaya,Neutral,0,0,SAO,Nagkalahi ang oras sa approval.
